id,size,road_address,name,latitude,longitude,phone,business_hours,review_count,facilities,parking,very_good,seat_info,menu,category
486,72,"서울특별시 마포구 양화로 36, 104호 (합정동)",계림원 누릉지 통닭구이 합정역점,192271.5048,449586.0601,02-332-7512,수: 17:00 - 01:00; 목: 17:00 - 01:00; 금: 17:00 - 01:00; 토: 17:00 - 01:00; 일: 16:00 - 23:30; 월: 17:00 - 01:00; 화: 17:00 - 01:00,231,"['예약', '단체 이용 가능', '포장', '무선 인터넷', '남/녀 화장실 구분']",,"[['""음식이 맛있어요""', 280], ['""친절해요""', 69], ['""특별한 메뉴가 있어요""', 66], ['""가성비가 좋아요""', 40]]",[],"[[""콘닭"", null], [""누릉지 통닭"", null], [""모듬 불닭"", null], [""치즈 콘닭"", null], [""누릉지 삼계탕"", null]]",한식
487,53.01,"서울특별시 마포구 독막로8길 27, 1층 (합정동)",까사벨라즈,192682.3917,449382.1462,0507-1381-8345,수: 10:00 - 21:00; 목: 10:00 - 21:00; 금: 10:00 - 21:00; 토: 10:00 - 21:00; 일: 10:00 - 21:00; 월: 10:00 - 21:00; 화: 10:00 - 21:00,320,['테이크아웃 할인'],주차 불가,"[['""디저트가 맛있어요""', 296], ['""인테리어가 멋져요""', 198], ['""커피가 맛있어요""', 193], ['""특별한 메뉴가 있어요""', 134]]","['바테이블', '입식', '연인석']","[[""뽀라스 3pcs & 딥초코"", 8800], [""뽀라스 3pcs & 초코라떼"", 8800], [""뽀라스 3pcs"", 7000], [""츄러스 3pcs & 딥초코"", 8800], [""츄러스 3pcs"", 7000], [""아메리카노"", 4000], [""디카페인 아메리카노"", 4500], [""카페라떼"", 5000], [""바닐라라떼"", 5500], [""바닐라라떼 (Zero)"", 6000], [""크림라떼"", 6500], [""모카라떼"", 6500], [""초코라떼"", 6000], [""말차라떼"", 6000], [""페퍼민트티"", 6000], [""밀크티"", 6500], [""히비스커스티"", 6000], [""캐모마일티"", 6000]]",기타
488,85.37,"서울특별시 마포구 성지길 48, 1층 1호 (합정동)",고쿠노야,192214.522,449379.5611,0507-1384-1491,수: 11:00 - 21:00; 목: 11:00 - 21:00; 금: 11:00 - 21:00; 토: 11:00 - 21:00; 일: 11:00 - 21:00; 월: 11:00 - 21:00; 화: 11:00 - 21:00,591,"['콜키지 가능', '포장', '배달', '예약', '대기공간', '단체 이용 가능', '무선 인터넷']",주차 불가,"[['""음식이 맛있어요""', 589], ['""혼밥하기 좋아요""', 276], ['""재료가 신선해요""', 268], ['""양이 많아요""', 215]]","['바테이블', '1인석', '연인석', '입식', '단체석']","[[""마제소바"", 11000], [""카라이(매운) 마제소바"", 12000], [""마제메시"", 11000], [""카라이(매운) 마제메시"", 12000], [""들기름들깨소바"", 11000]]",일식
489,59.86,"서울특별시 마포구 동교로8길 5, 1층 (합정동)",치킨플러스 합정점,191543.9471,449953.2653,0507-1367-3978,수: 17:00 - 24:00; 목: 17:00 - 24:00; 금: 17:00 - 24:00; 토: 17:00 - 24:00; 일: 17:00 - 24:00; 월: 정기휴무 (매주 월요일); 화: 17:00 - 24:00,112,"['생일 혜택', '테이크아웃 할인']",주차 불가,[],[],"[[""똥집튀김"", null], [""밀크치즈볼"", null], [""김말이튀김"", null], [""눈맞은감자튀김"", null], [""No.1포테이토닥토닭"", null], [""아빠의제주깜슐랭"", null], [""조선레드치킨"", null], [""크리미어니언"", null], [""프라임핫쵸킹"", null], [""바삭담백한 후라이드"", null], [""크리스피 후라이드"", null], [""양념치킨"", null], [""간장치킨"", null], [""극장판치킨(고추치즈편)"", null], [""마늘스태미나"", null], [""숯불치킨(소금)"", null], [""숯불치킨(양념)"", null], [""허니강정치킨"", null], [""눈맞은치킨"", null], [""핫쵸킹"", null]]",양식
490,36.49,"서울특별시 마포구 독막로 34, 1층 (합정동)",합정술집 도란,192612.0265,449528.1764,0507-1333-2512,수: 10:00 - 02:00; 목: 10:00 - 02:00; 금: 10:00 - 02:00; 토: 10:00 - 02:00; 일: 10:00 - 02:00; 월: 10:00 - 02:00; 화: 10:00 - 02:00,126,"['콜키지 가능', '단체 이용 가능', '예약', '무선 인터넷', '반려동물 동반', '남/녀 화장실 구분', '출입구 휠체어 이용가능', '좌석 휠체어 이용가능']",주차 불가,"[['""음식이 맛있어요""', 113], ['""특별한 메뉴가 있어요""', 100], ['""친절해요""', 62], ['""메뉴 구성이 알차요""', 61]]","['룸', '단체석']","[[""슈바인학센 4인"", 44900], [""랭쌥"", 30000], [""슈바인학센 2인"", 28900], [""치킨난반"", 17000], [""비프 타르타르"", 23000], [""마라 감바스"", 18000], [""치킨 프리카세"", 27900], [""치오피노"", 27900], [""짜장스튜"", 23000], [""조개술찜"", 23000], [""스키야키"", 23000], [""소주맥주"", 5000], [""레드락 생맥주"", 5000], [""잔와인(화이트, 레드)"", 4000]]",주점
491,81.75,"서울특별시 마포구 희우정로 27, 1층 (합정동)",정다운식당,191776.07,449708.4292,,,173,['단체 이용 가능'],무료 주차 가능,"[['""음식이 맛있어요""', 184], ['""재료가 신선해요""', 126], ['""친절해요""', 77], ['""가성비가 좋아요""', 65]]",[],"[[""삼겹살(150g)"", 14000], [""목살(150g)"", 14000], [""갈매기살(150g)"", 14000], [""소갈비살(120g)"", 16000], [""살치살(120g)"", 19000], [""부채살(120g)"", 19000], [""정다운(돈)A세트(2인)"", 28000], [""정다운(돈)B세트(3-4인)"", 42000], [""정다운(우)A세트(2인)"", 35000], [""정다운(우)B세트(3-4인)"", 54000]]",한식
492,31.82,"서울특별시 마포구 독막로 51, 1층 우측일부호 (합정동)",록갈비 합정점,192768.8958,449541.8303,02-332-3326,수: 16:00 - 24:00; 목: 16:00 - 24:00; 금: 16:00 - 24:00; 토: 16:00 - 24:00; 일: 16:00 - 24:00; 월: 16:00 - 24:00; 화: 16:00 - 24:00,814,"['포장', '남/녀 화장실 구분', '예약', '대기공간']",,"[['""음식이 맛있어요""', 839], ['""고기 질이 좋아요""', 636], ['""친절해요""', 453], ['""양이 많아요""', 354]]",[],"[[""양념 쪽갈비"", 17000], [""매운 쪽갈비"", 17000], [""얼음동동 묵사발"", 5000], [""보통국수"", 6000], [""날치알 주먹밥"", 4000]]",한식
493,147.6,"서울특별시 마포구 양화로1길 21, 2층 (합정동)",합정옥,192007.9239,449700.5404,02-322-4822,수: 11:00 - 22:00; 목: 11:00 - 22:00; 금: 11:00 - 22:00; 토: 11:00 - 22:00; 일: 정기휴무 (매주 일요일); 월: 11:00 - 22:00; 화: 11:00 - 22:00,543,"['예약', '단체 이용 가능', '포장']",주차 가능,"[['""음식이 맛있어요""', 524], ['""재료가 신선해요""', 152], ['""매장이 넓어요""', 140], ['""친절해요""', 129]]",[],"[[""양지곰탕"", 12000], [""속대국"", 10000], [""수육(중)"", 40000], [""곱창전골(중)"", 33000]]",한식
494,36.2,"서울특별시 마포구 독막로 43-1, 1층 101호 (합정동)",참바른김밥,192709.0688,449542.7009,02-323-8737,수: 09:00 - 20:30; 목: 09:00 - 20:30; 금: 09:00 - 20:30; 토: 09:00 - 20:30; 일: 정기휴무 (매주 일요일); 월: 09:00 - 20:30; 화: 09:00 - 20:30,574,['포장'],주차 불가,"[['""음식이 맛있어요""', 462], ['""친절해요""', 270], ['""재료가 신선해요""', 268], ['""양이 많아요""', 188]]",[],"[[""참바른김밥"", 3500], [""참치김밥"", 4500], [""떡볶이"", 4500], [""라볶이"", 5000], [""오뎅탕"", 3500]]",한식
495,77.42,"서울특별시 마포구 포은로2길 13, 브랜토리움 1층 (합정동)",옆구르기,191772.5395,449937.9336,0507-1312-5961,수: 정기휴무 (매주 수요일); 목: 11:00 - 20:00; 금: 11:00 - 20:00; 토: 11:00 - 20:00; 일: 11:00 - 17:00; 월: 11:00 - 20:00; 화: 11:00 - 20:00,151,"['무선 인터넷', '반려동물 동반', '남/녀 화장실 구분', '포장']",,"[['""음식이 맛있어요""', 152], ['""특별한 메뉴가 있어요""', 93], ['""친절해요""', 88], ['""재료가 신선해요""', 86]]",[],"[[""병아리콩 로스트치킨"", 14000], [""게랑토니 (고정)"", 19500], [""소이소이샐러드 (고정)"", 9800], [""참나물버섯 토스트"", 12000], [""새우 알배추롤 (고정)"", 15000], [""포포토스트 (홀수달)"", 9500], [""플랫밤"", 6500], [""귤몬"", 5500], [""패페"", 6000], [""아메리카노"", 4500], [""에스프레소"", 4000], [""라떼"", 5000], [""카푸치노"", 5000], [""탄산수"", 4000], [""샷, 바닐라 시럽 추가"", 500], [""빵 추가"", 3000], [""스크램블"", 3000], [""모닝빵 + 타프나드"", 4500], [""당호박 스프"", 9500]]",양식
496,94.77,"서울특별시 마포구 양화로6길 50, 1층 (합정동)",로우샹로우,192593.8254,449601.4526,0507-1361-7626,,705,"['콜키지 가능', '단체 이용 가능', '예약', '무선 인터넷', '남/녀 화장실 구분', '포장', '배달', '출입구 휠체어 이용가능', '좌석 휠체어 이용가능']",주차 불가,"[['""음식이 맛있어요""', 647], ['""고기 질이 좋아요""', 381], ['""인테리어가 멋져요""', 310], ['""특별한 메뉴가 있어요""', 248]]",[],"[[""양갈비"", 29000], [""양등심"", 29000], [""마라양전골"", 29000], [""마라소고기전골"", 29000], [""양 탕면"", 12500], [""마라 탕면"", 13500], [""마라로제면"", 15500], [""마라비빔면"", 12500], [""어향가지덮밥"", 12500], [""마파두부 덮밥"", 11500], [""마늘계란 볶음밥"", 8000]]",중식
497,54.26,"서울특별시 마포구 동교로 44-1, 2층 일부호 (합정동)",어라운드그린,191737.8869,450048.6577,0507-1480-9797,수: 11:00 - 20:00; 목: 11:00 - 20:00; 금: 11:00 - 17:00; 토: 11:00 - 17:00; 일: 정기휴무 (매주 일요일); 월: 정기휴무 (매주 월요일); 화: 정기휴무 (매주 화요일),93,"['비건 메뉴', '글루텐프리 메뉴', '포장', '무선 인터넷']",주차 불가,"[['""음식이 맛있어요""', 89], ['""특별한 메뉴가 있어요""', 68], ['""재료가 신선해요""', 51], ['""친절해요""', 41]]",[],"[[""두부데리야끼 현미밥"", 13000], [""된장소스가지덮밥 현미밥"", 13000], [""깐풍버섯 현미밥"", 13000], [""세가지 버섯 피자"", 14000], [""구황작물 피자"", 15000], [""바질페스토 버섯 피자"", 15000], [""매콤토마토 파스타"", 12000], [""로제파스타 / 리조또"", 13000], [""버섯 크림파스타 / 리조또"", 13000]]",한식
498,80.68,"서울특별시 마포구 양화로1길 25, 1층 (합정동)",넉탐,192009.6585,449733.2264,0507-1345-5640,,155,"['단체 이용 가능', '무선 인터넷', '예약']",,"[['""음식이 맛있어요""', 137], ['""친절해요""', 83], ['""단체모임 하기 좋아요""', 54], ['""가성비가 좋아요""', 53]]",[],"[[""닭볶음탕"", 22000], [""국물닭발"", 16000], [""해물파전"", 14000], [""오뎅탕"", 14000], [""화이트어니언순살치킨"", 15000]]",한식
499,36,"서울특별시 마포구 포은로 34, 1층 106호 (합정동, 합정한강아파트)",망원동즉석떡볶이,191787.5975,449847.1422,0507-1361-3385,수: 11:00 - 23:30; 목: 11:00 - 23:30; 금: 11:00 - 23:30; 토: 11:00 - 23:30; 일: 11:00 - 23:30; 월: 11:00 - 23:30; 화: 11:00 - 23:30,93,"['포장', '배달', '무선 인터넷']",주차 가능,"[['""음식이 맛있어요""', 69], ['""친절해요""', 24], ['""양이 많아요""', 23], ['""재료가 신선해요""', 17]]",[],"[[""망원동즉석떡볶이(커플)"", 14000], [""(BEST)차돌마늘떡볶이(커플)"", 18000], [""(BEST)차돌치즈떡볶이(커플)"", 18000], [""(BEST)차돌박이떡볶이(커플)"", 16000], [""(BEST)매운닭볶음탕(불닭볶음면정도)"", 25000], [""(BEST)무뼈닭발(커플)"", 15000], [""치즈돈까스떡볶이(커플)"", 18000], [""치즈떡볶이(커플)"", 16000], [""짜장떡볶이(커플)"", 16000], [""닭볶음탕(신라면보다조금매워요)"", 25000], [""뼈닭발(커플)"", 13000], [""버터갈릭치즈감자"", 4000], [""고구마(4개)"", 3000], [""야채(4개)"", 3000], [""한마리통오징어튀김"", 8000]]",한식
500,18,"서울특별시 마포구 포은로 39, 1층 1호 (합정동)",신공주떡볶이,191720.1258,449866.1735,02-332-3373,수: 정기휴무 (매주 수요일); 목: 정기휴무 (매주 목요일); 금: 12:00 - 20:00; 토: 12:00 - 20:00; 일: 12:00 - 20:00; 월: 정기휴무 (매주 월요일); 화: 정기휴무 (매주 화요일),148,"['포장', '배달']",주차 불가,"[['""음식이 맛있어요""', 123], ['""친절해요""', 49], ['""특별한 메뉴가 있어요""', 43], ['""재료가 신선해요""', 41]]",[],"[[""떡볶이"", 4500], [""꼬치오뎅"", 4000], [""순대"", 5000], [""엄마김밥"", 4000], [""진미채듬뿍김밥"", 5000], [""참치듬뿍김밥"", 5000], [""명란듬뿍김밥"", 6000], [""떡꼬치"", 5000], [""수제튀김"", 5000], [""튀김순대"", 5000], [""고뎅탕"", 6000], [""수제식혜"", 4000], [""오징어범벅"", 7000], [""김말이범벅"", 7000], [""츄로떡"", 4000]]",한식
501,205.33,"서울특별시 마포구 토정로5길 12 (합정동, 1층)",무대륙,192723.8383,449304.8643,02-332-8333,,269,"['단체 이용 가능', '무선 인터넷', '반려동물 동반', '남/녀 화장실 구분', '포장', '배달', '예약']",무료 주차 가능,[],[],"[[""아메리카노"", 4500], [""카페라떼"", 5000], [""카푸치노"", 5500], [""유자차"", 6000], [""얼그레이"", 6000], [""구운가지 베이글 샌드위치"", 11000], [""토마토 아보카도 베이글 샌드위치"", 11000]]",양식
502,60,"서울특별시 마포구 월드컵로3길 27 (합정동, 1층일부)",둥둥막창구이,192086.8408,449779.6338,,수: 15:00 - 24:00; 목: 15:00 - 24:00; 금: 15:00 - 24:00; 토: 15:00 - 24:00; 일: 정기휴무 (매주 일요일); 월: 15:00 - 24:00; 화: 15:00 - 24:00,205,[],,"[['""음식이 맛있어요""', 196], ['""친절해요""', 60], ['""양이 많아요""', 52], ['""가성비가 좋아요""', 51]]",[],"[[""돼지막창 (200g)"", 14000], [""소막창 (180g)"", 19000], [""돼지목살 (200g)"", 14000], [""곱창볶음 (1인분)"", 11000], [""껍데기 (200g)"", 9000], [""무뼈닭발"", 12000]]",한식
503,73.98,"서울특별시 마포구 희우정로 47, 1층 (합정동)",희도식당,191638.3125,449857.9735,0507-1345-3962,수: 11:30 - 20:30; 목: 11:30 - 20:30; 금: 11:30 - 20:30; 토: 11:30 - 20:30; 일: 정기휴무 (매주 일요일); 월: 정기휴무 (매주 월요일); 화: 11:30 - 20:30,681,"['무선 인터넷', '남/녀 화장실 구분', '반려동물 동반', '유아의자', '포장', '대기공간']",주차 불가,"[['""음식이 맛있어요""', 703], ['""인테리어가 멋져요""', 428], ['""친절해요""', 415], ['""재료가 신선해요""', 354]]",[],"[[""희도플래터"", 38000]]",한식
504,82.8,"서울특별시 마포구 월드컵로1길 14, B119-1,2호 (합정동, 마포 한강 푸르지오)",백두한우곱창,192171.2354,449751.487,02-337-3688,,559,[],주차 가능,"[['""마사지가 시원해요""', 346], ['""친절해요""', 276], ['""맞춤 케어를 잘해줘요""', 248], ['""분위기가 편안해요""', 225]]",[],"[[""모듬(250g)"", 25000], [""백두곱창(250g)"", 25000], [""백두대창(250g)"", 25000], [""백두막창(250g)"", 25000], [""볶음밥"", 4000], [""치즈.떡사리"", 3000], [""특양(200g)"", 26000]]",한식
505,40,"서울특별시 마포구 독막로 38, 1층일부 (합정동)",걸작떡볶이치킨,192640.7554,449518.1472,02-336-2822,수: 11:00 - 22:00; 목: 11:00 - 22:00; 금: 11:00 - 22:00; 토: 11:00 - 22:00; 일: 11:00 - 22:00; 월: 정기휴무 (매주 월요일); 화: 11:00 - 22:00,100,"['포장', '배달', '무선 인터넷']",,"[['""음식이 맛있어요""', 65], ['""친절해요""', 22], ['""양이 많아요""', 16], ['""가성비가 좋아요""', 16]]",[],"[[""로제 떡닭 세트"", 28000], [""숯불킹 떡닭 세트"", 29000], [""마라 로제 떡볶이"", 17000], [""마라 떡볶이"", 13000], [""국물 떡볶이"", 10000], [""로제가래떡떡볶이"", 12000], [""가래떡볶이"", 10000], [""숯불킹 떡볶이"", 15000], [""치즐킹 치킨"", 16000], [""쏘이킹 치킨"", 15000], [""양념 치킨"", 15000], [""후라이드 치킨"", 14000], [""스윗마라시즈닝치킨"", 15000], [""치즈피자"", 11900], [""햄치즈피자"", 13900], [""숯불고기피자"", 15900], [""떡닭피세트"", 37900], [""불닭떡볶이 세트"", 19900], [""혼자서 떡닭세트"", 14500], [""떡순튀세트"", 21000], [""온가족세트"", 36500]]",양식
506,26.13,"서울특별시 마포구 포은로 40, 1층 (합정동)",폴베리,191746.7697,449872.5561,0507-1428-0019,화: 12:00 - 21:00,493,"['콜키지 가능', '비건 메뉴', '테이크아웃 할인', '무선 인터넷', '반려동물 동반', '포장']",주차 불가,"[['""음식이 맛있어요""', 421], ['""재료가 신선해요""', 357], ['""특별한 메뉴가 있어요""', 256], ['""친절해요""', 230]]","['단체석', '바테이블', '연인석', '1인석']","[[""마르게리타 피자"", 19000], [""사과고르곤졸라 피자"", 23000], [""마리나라 피자"", 18000], [""고메마르게리따 피자"", 27000], [""볼로네제파스타"", 16000], [""토마토모짜렐라 판제로띠"", 7500], [""스파이시라구 판제로띠"", 8900], [""햄치즈 판제로띠"", 9900], [""화이트치즈 깐놀리"", 6500]]",기타
507,30,"서울특별시 마포구 월드컵로 41, 1층 (합정동)",고미태,192141.7283,450084.3245,,수: 12:00 - 20:30; 목: 12:00 - 20:30; 금: 12:00 - 20:30; 토: 12:00 - 20:30; 일: 정기휴무 (매주 일요일); 월: 12:00 - 20:30; 화: 12:00 - 20:30,205,[],주차 불가,"[['""음식이 맛있어요""', 195], ['""특별한 메뉴가 있어요""', 154], ['""재료가 신선해요""', 114], ['""혼밥하기 좋아요""', 102]]",['바테이블'],"[[""계절 단일 국수 메뉴"", 9800]]",한식
508,57.2,"서울특별시 마포구 월드컵로1길 14, B117-1호 (합정동, 마포 한강 푸르지오)",식껍 합정점,192171.2354,449751.487,02-337-3688,,559,[],주차 가능,"[['""마사지가 시원해요""', 346], ['""친절해요""', 276], ['""맞춤 케어를 잘해줘요""', 248], ['""분위기가 편안해요""', 225]]",[],"[[""생고기모듬"", 46000]]",한식
