지번주소,사업장명,Processed,메뉴
서울특별시 마포구 합정동 426-2,버섯마루,Yes,"[['모듬버섯해물샤브 (1인분)', 29000], ['스페셜샤브 (1인분)', 21000], ['버섯매운탕칼국수', 13000], ['버섯만두전골', 13000], ['뚝배기불고기', 10000], ['알밥', 9000], ['버섯샤브샤브 (1인분)', 16000], ['버섯불고기 (1인분)', 16000], ['모듬해물전골 (대)', 72000], ['버섯해물전골 (중)', 52000], ['버섯해물전골 (대)', 59000], ['버섯불낙전골 (중)', 50000], ['버섯불낙전골 (대)', 57000], ['모듬해물찜 (대)', 72000], ['버섯해물찜 (중)', 52000], ['버섯해물찜 (대)', 59000], ['버섯아구찜 (중)', 52000], ['버섯아구찜 (대)', 59000]]"
서울특별시 마포구 합정동 391-19 ,은하루,Yes,"[['산동식닭고기냉채', 15000], ['유니짜장', 8000], ['짬뽕(밥)', 10000], ['마파두부(중)', 17000], ['탕수육(중)', 19000], ['양장피(중)', 20000], ['유산슬', 32000], ['깐풍육', 23000], ['마파두부(대)', 28000], ['탕수육(대)', 32000], ['양장피(대)', 35000], ['팔보채', 38000], ['칠리새우(6pc 중)', 19000], ['칠리새우(12pc 대)', 35000], ['신라탕', 28000], ['짬뽕탕', 20000]]"
서울특별시 마포구 합정동 372-21번지 ,컬투치킨 합정사랑점,Yes,"[['오리지널 탕수육(소)', 22000], ['양념 탕수육(소)', 19000], ['간장마요 탕수육(소)', 19000], ['화끈파닭', 17000], ['순살파닭', 19000]]"
서울특별시 마포구 합정동 412-4번지 지하1층 ,깊은숲,Yes,"[['깊은숲', 8000], ['뱀파이어', 8000], ['영칼로리', 8000], ['그의사과', 8000], ['모히또', 9000]]"
서울특별시 마포구 합정동 410-12,유라유라,Yes,"[['사시미2인', 38000], ['대게내장파스타', 19000], ['고로케', 16000]]"
서울특별시 마포구 합정동 386-12번지 ,푸줏간생고기,Yes,"[['김치생오겹살 (180g)', 17000], ['김치생삼겹살 (180g)', 17000], ['김치생목살 (180g)', 17000], ['김치항정살 (150g)', 19000], ['한우차돌박이 (150g)', 25000], ['소갈비살 (150g)', 18000], ['껍데기 (200g)', 9000]]"
서울특별시 마포구 합정동 393-7 ,경성양꼬치,Yes,"[['양꼬치', None], ['어깨갈비', None], ['마라갈비', None], ['고급 양갈비', None], ['꿔바로우', None], ['어향육사', None], ['건두부볶음', None], ['마파두부', None], ['물만두', None], ['옥수수 국수', None], ['어향육사 덮밥', None], ['냉면', None], ['마파두부 덮밥', None]]"
서울특별시 마포구 합정동 372-29번지,옹달샘 합정 고깃집,,
서울특별시 마포구 합정동 427-3번지 ,다사랑치킨,Yes,"[['닭강정', 20000], ['러브스틱', 22000], ['후라이드치킨', 19000], ['양념치킨', 20000], ['화살치킨', 20000], ['순살 닭강정', 21000], ['순살 패밀리세트', 32000], ['윙스틱', 22000], ['블랙버스터 치킨', 21000], ['레드매직 치킨', 21000], ['순살 치킨유린기', 25000], ['순살 칠리치킨', 25000], ['순살 블랙버스터 치킨', 22000], ['3계천왕 세트', 36000], ['트리플세트', 21000], ['순살 트리플세트', 22000]]"
서울특별시 마포구 합정동 392-3,쿠시로지,,
서울특별시 마포구 합정동 438-22번지 1층 ,콩청대,Yes,"[['하양순두부', 10000], ['빨강순두부', 11000], ['콩비지찌개', 10000], ['손만두', 12000], ['두부김치전골', 13000], ['청국장순두부', 11000], ['얼큰별난뚝배기', 11000], ['황태만두전골', 15000], ['수육정식', 15000], ['두부지지미', 13000], ['두부김치', 22000], ['도마수육', 26000], ['해물파전', 21000]]"
서울특별시 마포구 합정동 390-17번지 1층 ,카즈,Yes,"[['오도로 (참다랑어 뱃살)', 30000], ['메로 된장구이', 22000], ['도미머리 조림', 25000], ['에비후라이', 16000], ['나가사키짬뽕', 20000]]"
서울특별시 마포구 합정동 387-10번지 1층 ,지리산어탕국수,Yes,"[['어탕밥', 9000], ['어탕국수', 9000], ['다슬기탕', 12000], ['다슬기국수', 12000], ['빠가매운탕', 50000], ['메기매운탕', 50000], ['잡어매운탕', 50000], ['빠가메기탕', 65000], ['우렁이탕', 10000], ['우렁이국슈', 10000], ['우렁이국수', 10000]]"
서울특별시 마포구 합정동 374-1번지 ,합정조이떡볶이,Yes,"[['떡볶이', 4000], ['순대', 5000], ['원조김밥', 4000], ['오징어튀김 (한접시)', 3000], ['오뎅떡볶이 (밀)', 5000], ['쌀떡볶이', 5000], ['오뎅쌀떡볶이', 6000], ['김말이튀김 (2개)', 1500], ['만두튀김 (2개)', 1000], ['고구마튀김 (2개)', 1500], ['오뎅 (1개)', 1000], ['라면', 4000], ['계란', 800]]"
서울특별시 마포구 합정동 388-20번지 1층 ,돌황소곱창,Yes,"[['돌모듬', 21000], ['곱창', 22000], ['대창', 21000], ['막창', 21000], ['염통', 15000], ['특양', 25000], ['홍창', 21000]]"
서울특별시 마포구 합정동 410-8번지 ,합정생고기김치찌개,Yes,"[['생고기 김치찌개', 9000], ['제육볶음', 9000], ['돼지불백', 9000], ['오징어볶음', 9000], ['수제돈까스', 9000], ['김치 생삼겹살 (200g)', 15000], ['생고기 김치전골 (중)', 28000]]"
서울특별시 마포구 합정동 383-9,퓨전,Yes,"[['메로구이', None], ['병어 미소야끼', None], ['은대구 미소야끼', None], ['옥돔구이', None], ['숙성 사시미', None]]"
서울특별시 마포구 합정동 383-26번지 ,양화정,Yes,"[['한돈양념구이 (250g)', 20000], ['한우육회 (200g)', 35000], ['갈비탕', 12000], ['소 양념갈비 (230g)', 27000], ['소 생갈비 (200g)', 29000], ['육개장', 10000], ['갈비우거지탕', 10000], ['함흥물냉면', 9000], ['함흥비빔냉면', 9000]]"
서울특별시 마포구 합정동 434-1 1층 ,스미비클럽,Yes,"[['오마카세', 25000]]"
서울특별시 마포구 합정동 426-20,숯닭,,
서울특별시 마포구 합정동 472번지 ,신야텐야합정교보문고점,,
서울특별시 마포구 합정동 433-1번지 ,호계식,Yes,"[['닭온반 (보통)', 10500], ['닭온반 (특)', 13500], ['얼큰닭온반 (보통)', 11500], ['닭국수', 10500], ['얼큰닭국수', 11500], ['달콤간장덮밥', 11500], ['얼큰닭온반(특)', 14500], ['유린기', 7000]]"
서울특별시 마포구 합정동 388-22번지,무교동낙지,Yes,"[['산낙지볶음 (소)', 28000], ['산낙지철판 (1인)', 17000], ['산낙지전골 (소)', 33000], ['낙지볶음 (소)', 18000], ['낙지철판 (1인)', 12000]]"
서울특별시 마포구 합정동 412-24번지 ,필참치,Yes,"[['오늘에 초밥(12ps)', 10000], ['특 초밥(12ps)', 15000], ['참치초밥(12ps)', 15000], ['광어초밥(12ps)', 15000], ['연어 초밥(12ps)', 12000], ['도로(뱃살)(10ps)', 30000], ['회 덮밥', 6000], ['광어덮밥', 13000], ['연어덮밥', 10000], ['장어덮밥', 15000], ['대구탕', 7000], ['대구지리', 7000], ['알탕', 7000], ['우동정식', 7000], ['특정식', 23000], ['스페셜', 28000], ['특스페셜', 38000], ['실장스페셜', 55000], ['필스페셜', 75000]]"
서울특별시 마포구 합정동 387-5번지 ,합정숯불갈비,Yes,"[['돼지양념갈비(250g)', 14000], ['돼지생갈비(200g)', 14000], ['소갈비살(150g)', 14000], ['생삼겹살(180g)', 14000], ['옛날불고기', 8500], ['삼겹불고기', 8500], ['불고기돌솥비빔밥', 8000], ['생고기김치찌개', 8000], ['해물된장찌개', 8000]]"
서울특별시 마포구 합정동 371-5 1층,백미향,Yes,"[['백미향탕수육', 20000], ['어향가지', 30000], ['삼선짬뽕', 11000], ['짜장면', 8000], ['팔보채', 40000], ['차돌짬뽕', 11000], ['레몬탕수육', 19000], ['유린기', 22000]]"
서울특별시 마포구 합정동 441-1,엄마손생선구이,Yes,"[['모듬생선구이', 25000], ['갈치구이', 13000], ['오징어볶음', 11000], ['제육볶음', 11000]]"
서울특별시 마포구 합정동 412-29번지,비앤비,,
서울특별시 마포구 합정동 396-14번지 ,미삼,Yes,"[['김치삼겹살 (180g)', 15000], ['대새롤(새우+대패)', 15000], ['새우롤', 15000], ['대패삼겹살 (180g)', 13000], ['메밀물냉면', 7000], ['치즈계란찜', 7000], ['(통)구워먹는 치즈', 5000], ['통들깨복음밥', 4000]]"
서울특별시 마포구 합정동 354-2번지,코리아식당,Yes,"[['제육볶음', 11000], ['불고기', 11000], ['낙지덮밥', 11000], ['오징어볶음', 12000], ['소곱창전골', 40000], ['오징어매운갈비찜', 40000], ['불고기버섯전골', 40000], ['김치찌개', 9000], ['청국장', 9000], ['순두부', 9000], ['콩비지', 9000], ['비빔밥', 9000], ['오무라이스', 9000], ['해물파전', 18000], ['감자전', 18000], ['갈비찜정식', 15000], ['굴비정식', 15000], ['갈치조림', 15000], ['생선구이', 11000], ['부대찌개', 11000], ['알탕', 11000], ['', None], ['', None], ['', None], ['', None], ['', None], ['', None], ['', None]]"
서울특별시 마포구 합정동 393-8번지 1층 ,오뎅바,Yes,"[['총알오징어', 25000], ['오뎅탕', 15000], ['간재미찜', 25000], ['통마늘볶음', 18000]]"
서울특별시 마포구 합정동 427-7번지 ,닭날다,Yes,"[['닭꼬치구이', 9000], ['닭꼬치구이 한마리', 21000], ['오리지날철판(소)', 19300], ['뉴~우철판(소)', 20800]]"
서울특별시 마포구 합정동 396-15번지 1층 ,참숯불풍천장어,Yes,"[['민물장어 소금구이 1판(2마리)', 82000]]"
서울특별시 마포구 합정동 371-12번지,라베니스,Yes,"[['MONSTER PASTA SET (2인)', 35500], ['Aglio Olio', 15000], ['Spaghetti con gamberett rose', 18000], ['Pizza quattro formaggi', 19000]]"
서울특별시 마포구 합정동 383-14번지 ,마포소금구이,Yes,"[['껍질 (2인분)', 16000], ['소금구이 (2인분)', 24000], ['껍데기 (2인)+소금구이 (2인)', 40000]]"
서울특별시 마포구 합정동 374-1,육전국밥 합정점,Yes,"[['소고기국밥정식', None], ['소고기국밥', None], ['육전소고기국밥', None], ['국밥', None], ['소불고기전골', None], ['소곱창전골', None], ['모둠전', None], ['소고기육전', None], ['깻잎전', None], ['해물파전', None], ['해물김치전', None], ['치즈해물파전', None], ['치즈해물김치전', None], ['호박전', None], ['함박곰탕', None], ['미소곰탕', None], ['곰탕', None], ['오징어', None], ['소갈비찜', None], ['산적소갈비찜', None], ['정식', None], ['', None], ['', None], ['', None], ['', None], ['', None], ['', None], ['', None]]"
서울특별시 마포구 합정동 389-23번지 엘타워 ,히게쯔라,Yes,"[['메로구이', 28000], ['게살크림고로케', 16000], ['사바보우즈시', 26000], ['타마고우나기', 32000], ['전복톳파스타', 28000], ['모츠나베', 32000], ['치킨난바', 28000], ['사시미', 40000], ['관자우니단새우', 68000]]"
서울특별시 마포구 합정동 427-8,행진,Yes,"[['급냉삼겹살', 15000], ['차돌박이', 27000], ['LA갈비', 28000], ['껍데기', 9000], ['고추장찌개백반(점심메뉴)', 10000], ['멸치된장찌개백반(점심메뉴)', 10000], ['제육볶음(점심메뉴)', 10000], ['청국장백반(점심메뉴)', 10000], ['비빔국수', 7000]]"
서울특별시 마포구 합정동 392-1번지,카에루,Yes,"[['카에루 빠다야끼', 24000], ['사시미 (중)', 47000], ['혼마구로 (참치)', 32000], ['히라메 (장어사시미)', 28000], ['연어샐러드', 20000]]"
서울특별시 마포구 합정동 355-15번지 ,츠키젠,Yes,"[['로스카츠', 12500], ['샤톤브리앙', 14500], ['상로스카츠', 16000], ['토마호크카츠', 18000]]"
서울특별시 마포구 합정동 372-21번지 2층 ,그릭조이,Yes,"[['그리스식 샌드위치', 10000], ['치킨 수블라키', 13000], ['무사카', 14000], ['해물치즈오븐구이와 파스타', 16000], ['쇠고시 스튜(Stifado)', 16000], ['Fish Pasta', 17000], ['무사카(Moussaka)', 15000], ['그릭샐러드 파스타 (채식)', 15000], ['크린치킨 파스타', 16000]]"
서울특별시 마포구 합정동 388-3 1층,고삼이 합정직영점,Yes,"[['고등어구이', 12000], ['오징어볶음', 13000], ['삼치구이', 15000], ['소불고기', 12000], ['순두부찌개', 8000], ['된장찌개', 8000]]"
서울특별시 마포구 합정동 368-27번지 ,낭만식탁,Yes,"[['명란아보카도 덮밥', 10000], ['오겹살 덮밥', 9000], ['우삼겹 덮밥', 9000], ['연어 덮밥', 11000]]"
서울특별시 마포구 합정동 472번지 ,합정육전면사무소,,
서울특별시 마포구 합정동 472번지 ,소노야합정역점,,
서울특별시 마포구 합정동 361-20번지 1층 ,몰토베네,Yes,"[['살라미샐러드', 27000], ['살라미 미스티', 36000], ['판체타 알리오에올리오 파스타', 28000], ['풍기 알리오에올리오 파스타', 27000], ['스페셜 파스타(새우)', 29000], ['뽀모도라니 파스타', 25000], ['라구 파스타', 28000], ['마르게리따 프레스카', 27000], ['프로슈토 에 루꼴라 피자', 34000], ['프로슈토 에 모짜 피자', 30000], ['라구 피자', 30000], ['푸타네스카 피자', 29000], ['풍기 피자', 30000], ['포르마지 꼰 코파 피자', 34000]]"
서울특별시 마포구 합정동 428-2번지 ,본전횟집,Yes,"[['광어 2인', 40000], ['우럭 2인', 45000], ['광어+도다리 2인', 45000], ['광어+우럭 2인', 45000], ['우럭+도다리 2인', 45000], ['도다리+산낙지 2인', 68000]]"
서울특별시 마포구 합정동 411-14번지 ,시소,Yes,"[['봉골레 술찜', 26000], ['토마토 새우탕', 28000], ['크림 새우탕', 28000]]"
서울특별시 마포구 합정동 387-22 ,홍콩반점,Yes,"[['짜장면', 5000], ['짬뽕', 6000], ['우동', 6000], ['쟁반짜장', 7000], ['볶음밥', 6000]]"
서울특별시 마포구 합정동 414-1번지 ,신김치생삼겹살2호,Yes,"[['삼겹살 (180g)', 16000], ['목살 (180g)', 16000], ['항정살 (180g)', 19000], ['물냉면', 6000], ['계란탕', 5000]]"
서울특별시 마포구 합정동 363-3,스미비부타동 본점,Yes,"[['부타동', 10000], ['마제소바', 11000], ['부타마제소바', 14000], ['마제메시', 11000]]"
서울특별시 마포구 합정동 410-21,블랙루머,Yes,"[['블랙스페셜_블랙스페셜샐러드&포케', 23000], ['블랙스페셜_블랙스페셜요거트RED', 9000], ['블랙스페셜_ 루머스페셜요거트GREEN', 9000], ['샐러드&포케_스테이크', 14500], ['샐러드&포케_닭가슴살', 10500], ['샐러드&포케_쉬림프', 10000], ['샐러드&포케_베이직', 8500], ['스무디보울_키위', 10000], ['스무디보울_초코', 10000], ['오트밀_애플시나몬', 8000], ['오버나이트오트밀_피넛버터&바나나', 6500], ['오버나이트오트밀_얼그레이그래놀라', 6000], ['오버나이트오트밀_믹스베리', 6500], ['시리얼보울_믹스베리', 8000], ['시리얼보울_망고', 8000], ['수제그릭요거트_믹스베리+초코', 8000], ['수제그릭요거트_바나나+피넛버터', 8000], ['베이크고구마_버터군고구마', 6000], ['(비건)스페셜 오트 음료/주류', 5500], ['에이드', 5000]]"
서울특별시 마포구 합정동 395-16 ,라무라,Yes,"[['흑색 닭', 16500]]"
서울특별시 마포구 합정동 395-1,윤멘,Yes,"[['모츠츠케멘(200g)', 13900], ['모츠츠케멘(300g)', 14900]]"
서울특별시 마포구 합정동 370-2,헤이브,Yes,"[['수제 애플망고 셔벗', 7000], ['트리플베리 셔벗 에이드', 7000], ['헤이브 코코넛', 7000]]"
서울특별시 마포구 합정동 438-3,형제집,Yes,"[['소주', 5000], ['형제집 고기치즈 짜파그라탕', 16000], ['형제집 소맥', 6000], ['형제집 치닭삼', 20000], ['고기 야끼소바', 20000], ['형제집 하이볼', 9000]]"
서울특별시 마포구 합정동 393-18,슬오라,,
서울특별시 마포구 합정동 395-4 1층,돈까스광명,Yes,"[['등심', 11000]]"
서울특별시 마포구 합정동 364-29,자자,Yes,"[['고추잡채', 25000], ['경장육슬', 25000], ['볶음밥', 10000], ['X.O해물볶음밥', 15000], ['마파두부밥', 10000], ['가지덮밥', 10000], ['잡채밥', 10000], ['잡탕밥', 16000], ['류산슬덮밥', 16000], ['유슬짬뽕밥', 8000], ['해물짬뽕밥', 15000], ['유니짜장면', 8000], ['고추간짜장', 9000], ['해물간짜장', 15000], ['유슬짬뽕', 8000], ['해물짬뽕', 15000], ['백고추해물짬뽕', 15000], ['라조육', 24000], ['깐풍육', 24000], ['탕수육', 22000]]"
서울특별시 마포구 합정동 437-31,넌덕,Yes,"[['2달의버거', 10900], ['넌덕버거', 8900], ['치즈버거', 7900], ['루꼴라버거', 9900], ['버섯버거', 9900]]"
서울특별시 마포구 합정동 410-2,족발애감동,Yes,"[['냉채족발', 37000], ['돼지김치찌개', 7000], ['매운 족 (대)', 37000], ['매운 족 (중)', 33000], ['물막국수', 6000], ['반반', 36000], ['반반족발', 36000], ['보쌈 (대)', 33000], ['보쌈 (중)', 29000], ['어리굴젓비빔밥', 7000], ['쟁반막국수 (대)', 13000], ['쟁반막국수 (중)', 7000], ['족.보세트', 37000], ['족발 (대)', 34000], ['족발 (중)', 30000], ['족발 뒷다리(중)', 30000], ['족발 앞다리(대)', 34000]]"
